configurationID,aud,constrained-intra,intra-refresh,no-asm,slow-firstpass,weightb,aq-strength,ipratio,pbratio,psy-rd,qblur,qcomp,vbv-init,aq-mode,b-adapt,bframes,crf,keyint,lookahead-threads,min-keyint,qp,qpstep,qpmin,qpmax,rc-lookahead,ref,vbv-bufsize,deblock,me,overscan,preset,scenecut,tune,size,user,system,elapsedtime,cpu,fps,kbs
427,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.5,1.0,1.2,2.2,0.6,0.6,0.2,2,0,16,25,200,1,23,30,4,3,69,38,1,2000,-2:-2,dia,crop,ultrafast,10,grain,1634959,8.02,0.11,0:01.27,640,179.77,963.45
428,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.3,1.4,4.8,0.4,0.6,0.4,1,2,12,5,230,2,21,40,4,3,69,18,5,2000,1:1,umh,crop,slower,10,ssim,148472,100.47,0.35,0:22.14,455,9.49,86.17
429,--aud,None,None,--no-asm,None,--weightb,2.5,1.0,1.3,1.2,0.2,0.7,0.4,1,2,16,50,290,4,20,0,4,1,64,48,1,1000,-1:-1,hex,show,ultrafast,30,psnr,11124706,7.40,0.08,0:01.17,638,199.70,6565.20
430,None,None,None,--no-asm,None,--weightb,3.0,1.4,1.0,0.4,0.2,0.8,0.5,2,0,12,40,290,1,27,30,4,0,61,28,1,2000,1:1,hex,crop,superfast,10,ssim,1178497,10.92,0.11,0:01.65,665,132.56,694.19
44,--aud,None,None,--no-asm,None,--no-weightb,3.0,1.0,1.4,0.2,0.5,0.8,0.9,2,2,16,20,210,3,23,50,5,1,64,18,1,1000,-1:-1,hex,show,veryfast,0,grain,20264,42.82,0.62,0:17.08,254,12.31,10.51
431,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.4,1.1,3.4,0.3,0.8,0.6,0,0,4,15,260,3,20,40,4,3,65,38,5,1000,-2:-2,umh,crop,slower,0,animation,333728,109.34,0.11,0:14.18,771,14.87,195.15
432,None,None,None,None,--slow-firstpass,--weightb,0.5,1.6,1.1,3.8,0.6,0.8,0.7,0,1,12,45,200,4,30,0,4,3,61,18,6,2000,1:1,hex,crop,fast,0,grain,3355404,14.02,0.18,0:02.06,689,107.47,1979.48
433,--aud,--constrained-intra,None,None,None,--weightb,0.0,1.4,1.1,2.4,0.2,0.7,0.9,1,0,6,10,250,3,26,50,4,2,64,18,6,1000,1:1,dia,crop,superfast,30,ssim,18482,0.95,0.17,0:00.33,340,850.72,9.22
434,--aud,--constrained-intra,None,--no-asm,None,--weightb,1.0,1.3,1.3,0.8,0.5,0.6,0.3,1,2,4,20,210,0,26,50,5,0,64,48,4,1000,1:1,hex,show,medium,0,psnr,23818,25.96,0.30,0:07.72,340,27.47,12.22
435,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,0.5,1.0,1.3,3.8,0.6,0.6,0.6,0,0,12,25,260,4,23,20,4,3,61,38,5,2000,1:1,umh,crop,placebo,10,psnr,2039157,25.35,0.20,0:03.60,708,59.87,1201.95
436,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.0,1.1,1.4,1.2,0.2,0.7,0.6,1,2,12,0,260,3,30,20,3,2,60,38,4,1000,1:1,dia,show,slower,10,ssim,2203547,113.33,0.45,0:20.06,567,10.48,1299.13
437,--aud,--constrained-intra,None,--no-asm,None,--weightb,3.0,1.3,1.3,5.0,0.2,0.6,0.3,2,2,0,50,260,0,22,0,4,4,64,48,3,1000,-2:-2,umh,crop,veryslow,10,ssim,10176635,205.16,0.17,0:27.98,733,7.51,6005.62
438,None,None,None,None,--slow-firstpass,--weightb,0.5,1.0,1.4,1.2,0.6,0.9,0.6,0,0,16,45,300,2,22,10,5,1,66,28,4,1000,-2:-2,hex,crop,slow,0,psnr,3089869,16.19,0.12,0:02.36,689,92.88,1822.47
439,None,--constrained-intra,None,--no-asm,None,--no-weightb,0.0,1.1,1.4,1.8,0.4,0.6,0.7,0,0,12,50,280,2,24,10,3,1,65,28,5,2000,-2:-2,dia,crop,medium,10,grain,3960097,81.26,0.22,0:10.89,748,19.39,2335.72
440,None,None,None,--no-asm,None,--no-weightb,1.0,1.2,1.4,1.8,0.5,0.9,0.7,0,0,6,10,290,4,25,10,4,3,66,18,6,2000,1:1,umh,crop,veryslow,30,psnr,1557990,328.89,0.22,0:42.74,770,4.90,918.50
45,--aud,None,None,None,--slow-firstpass,--no-weightb,0.0,1.4,1.1,4.6,0.5,0.9,0.0,3,0,14,0,220,3,20,20,5,4,63,38,6,1000,-1:-1,umh,crop,fast,0,ssim,1427816,16.61,0.13,0:02.35,710,93.06,841.44
441,None,--constrained-intra,None,--no-asm,None,--weightb,2.0,1.5,1.2,2.8,0.3,0.9,0.0,2,0,6,25,220,2,22,30,3,1,62,18,5,2000,-1:-1,hex,crop,faster,30,psnr,1413357,44.15,0.19,0:05.98,740,35.56,833.13
442,--aud,--constrained-intra,None,--no-asm,None,--weightb,2.5,1.4,1.2,4.6,0.5,0.7,0.7,3,0,8,0,270,2,26,30,4,4,63,48,2,1000,1:1,hex,show,slow,40,grain,1689930,69.75,0.21,0:09.67,723,21.86,996.39
443,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,0.0,1.2,1.3,3.4,0.6,0.8,0.1,0,0,4,45,260,2,25,10,4,2,61,38,3,1000,-1:-1,hex,crop,slow,0,psnr,4708403,22.64,0.17,0:03.11,733,69.94,2777.25
444,None,--constrained-intra,None,None,--slow-firstpass,--weightb,2.0,1.5,1.2,4.4,0.5,0.7,0.9,1,0,2,10,250,2,28,40,5,1,69,18,6,1000,-2:-2,hex,crop,medium,40,psnr,150901,7.30,0.19,0:01.25,599,182.58,88.00
445,--aud,None,None,None,--slow-firstpass,--weightb,3.0,1.6,1.2,2.8,0.2,0.9,0.0,1,2,0,45,290,1,28,0,5,0,64,38,6,2000,-2:-2,umh,show,veryfast,40,psnr,7829698,4.69,0.12,0:00.86,556,282.14,4620.37
446,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,2.0,1.0,1.0,1.0,0.5,0.7,0.8,1,2,4,10,220,1,28,50,4,0,62,38,4,1000,-1:-1,dia,show,faster,40,psnr,47521,4.09,0.19,0:02.13,200,102.05,26.29
447,None,None,None,--no-asm,None,--no-weightb,0.5,1.2,1.3,4.6,0.3,0.9,0.7,1,0,2,50,210,4,29,20,5,2,68,18,3,1000,-2:-2,hex,show,slow,30,ssim,2753320,98.13,0.20,0:13.33,737,15.82,1624.04
448,--aud,None,None,None,None,--no-weightb,0.0,1.4,1.4,4.0,0.6,0.9,0.3,3,0,4,10,250,1,27,0,4,3,64,48,2,2000,-2:-2,umh,crop,fast,40,animation,8687722,6.59,0.09,0:01.18,566,201.44,5126.81
449,--aud,None,None,--no-asm,None,--weightb,1.5,1.2,1.4,4.4,0.4,0.7,0.0,3,0,16,45,300,0,29,10,5,4,64,38,6,2000,-1:-1,dia,show,superfast,10,grain,2775111,20.02,0.18,0:03.12,646,69.55,1636.65
450,--aud,None,None,--no-asm,None,--no-weightb,2.0,1.6,1.2,4.0,0.2,0.9,0.2,3,1,16,45,270,4,26,40,5,2,62,48,4,2000,-1:-1,hex,crop,superfast,30,ssim,325003,13.47,0.20,0:02.56,532,85.13,190.31
46,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,2.0,1.3,1.3,3.0,0.3,0.7,0.1,2,2,0,30,300,4,22,30,5,0,67,18,1,2000,-2:-2,hex,crop,placebo,30,grain,1780673,11.22,0.16,0:01.70,666,135.32,1049.99
451,None,--constrained-intra,None,--no-asm,None,--no-weightb,3.0,1.0,1.0,0.8,0.4,0.7,0.6,1,1,6,0,300,2,20,50,4,0,62,48,2,2000,-1:-1,umh,crop,placebo,10,ssim,38870,57.82,0.13,0:09.06,639,23.33,21.23
452,None,None,None,--no-asm,None,--no-weightb,1.0,1.1,1.3,3.4,0.2,0.9,0.0,1,2,6,0,210,0,20,0,4,0,69,28,1,1000,-1:-1,dia,crop,medium,10,grain,8682995,33.65,0.18,0:04.86,694,44.18,5124.01
453,--aud,--constrained-intra,None,None,None,--weightb,3.0,1.6,1.2,3.8,0.2,0.8,0.6,1,1,12,15,230,2,22,30,5,3,65,38,3,1000,-2:-2,umh,crop,superfast,10,ssim,1300759,2.90,0.15,0:00.69,438,353.83,766.18
454,None,None,None,--no-asm,None,--no-weightb,3.0,1.3,1.0,1.2,0.3,0.6,0.1,2,0,4,10,250,3,24,40,4,4,63,28,4,2000,1:1,hex,show,faster,30,animation,363530,29.71,0.17,0:04.12,724,51.94,213.48
455,None,--constrained-intra,None,--no-asm,None,--no-weightb,1.0,1.1,1.3,0.2,0.5,0.6,0.1,0,1,12,20,250,3,29,50,5,2,63,18,2,2000,1:1,umh,show,slower,40,grain,54190,45.52,0.18,0:08.69,525,24.36,30.92
456,--aud,--constrained-intra,None,--no-asm,None,--weightb,0.5,1.1,1.1,2.0,0.4,0.8,0.3,2,0,14,25,260,1,24,50,3,0,69,48,3,1000,-1:-1,dia,crop,slower,0,ssim,24051,8.36,0.10,0:01.40,604,160.65,12.88
457,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.0,1.2,1.0,3.4,0.2,0.8,0.0,0,0,6,30,200,2,24,20,4,2,62,28,3,1000,-1:-1,dia,crop,medium,40,ssim,2926095,79.47,0.21,0:10.53,756,20.04,1726.00
458,None,None,None,None,--slow-firstpass,--weightb,3.0,1.3,1.2,1.4,0.2,0.7,0.2,0,2,8,30,220,4,27,20,4,3,63,48,3,1000,-2:-2,dia,show,veryslow,0,psnr,1823460,22.14,0.47,0:03.61,626,59.36,1074.57
459,None,--constrained-intra,None,None,--slow-firstpass,--weightb,1.0,1.6,1.2,4.2,0.4,0.7,0.3,3,0,2,5,270,0,22,10,5,1,62,38,6,1000,1:1,hex,show,medium,40,ssim,1648041,19.03,0.22,0:02.72,707,80.40,971.67
460,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.4,1.3,3.6,0.3,0.8,0.9,2,2,4,10,290,4,30,40,3,3,67,48,4,1000,-1:-1,dia,crop,placebo,10,grain,447413,70.09,0.35,0:11.24,626,18.80,262.51
47,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,2.5,1.6,1.1,3.6,0.5,0.7,0.7,3,2,12,40,200,1,27,20,3,4,61,48,6,2000,-2:-2,dia,show,placebo,40,psnr,2057820,107.64,0.13,0:27.71,388,7.57,1213.06
461,--aud,None,None,None,None,--no-weightb,3.0,1.1,1.1,0.8,0.3,0.6,0.4,2,2,16,0,220,1,20,40,3,3,64,18,3,2000,-2:-2,hex,crop,ultrafast,30,ssim,215846,4.34,0.15,0:03.41,131,63.38,125.96
462,--aud,--constrained-intra,None,None,None,--weightb,1.0,1.6,1.0,2.4,0.5,0.8,0.4,1,0,2,30,260,4,23,40,3,2,63,28,1,1000,-2:-2,dia,show,slower,40,grain,523097,7.33,0.13,0:01.26,588,180.67,307.69
463,None,None,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.5,1.1,4.0,0.2,0.7,0.4,0,2,12,15,230,0,22,40,3,4,62,18,2,1000,-1:-1,dia,show,medium,0,ssim,208878,49.09,0.47,0:14.00,353,15.05,121.81
464,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,2.0,1.3,1.1,1.8,0.5,0.6,0.5,0,0,10,25,220,4,29,0,5,3,67,18,1,1000,1:1,dia,crop,placebo,0,animation,10358715,13.53,0.18,0:02.13,643,105.57,6113.11
465,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.4,1.2,5.0,0.5,0.7,0.6,1,2,8,20,220,0,30,40,3,0,65,18,2,2000,-2:-2,hex,crop,superfast,10,animation,161716,17.87,0.29,0:06.16,294,34.54,93.74
466,None,None,None,--no-asm,None,--weightb,0.0,1.3,1.4,3.2,0.6,0.8,0.4,0,2,14,20,280,0,21,50,5,2,65,48,4,1000,1:1,hex,show,placebo,40,psnr,17186,47.29,0.67,0:17.13,279,12.29,8.77
467,None,--constrained-intra,None,--no-asm,None,--no-weightb,1.0,1.1,1.4,4.4,0.3,0.7,0.8,3,1,16,45,220,1,30,50,3,2,69,18,5,1000,1:1,hex,crop,slow,40,psnr,38643,24.42,0.12,0:09.22,266,22.95,21.74
468,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.5,1.4,1.4,2.8,0.6,0.9,0.7,3,1,10,5,220,2,28,40,5,3,65,38,4,2000,-2:-2,hex,crop,fast,40,psnr,335335,46.18,0.18,0:08.89,521,23.82,196.86
469,None,None,None,None,None,--no-weightb,0.0,1.0,1.2,0.6,0.6,0.8,0.6,3,1,0,50,250,1,24,30,3,0,64,38,5,2000,1:1,umh,crop,veryfast,40,animation,1307741,2.52,0.08,0:00.62,421,411.40,770.85
470,None,None,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.5,1.2,0.2,0.3,0.6,0.1,0,0,6,40,210,1,20,10,5,0,64,28,1,2000,-2:-2,umh,crop,superfast,30,grain,5712032,41.56,0.13,0:05.55,750,38.61,3369.74
48,None,None,None,None,None,--no-weightb,2.5,1.2,1.4,0.4,0.3,0.6,0.3,1,0,0,45,260,1,22,30,5,1,69,38,3,2000,-2:-2,dia,show,slow,10,psnr,1339422,12.68,0.13,0:01.84,696,120.52,789.55
471,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,2.5,1.2,1.3,3.6,0.6,0.9,0.4,1,1,6,25,230,3,25,0,5,0,66,28,3,1000,-2:-2,dia,show,slow,0,grain,10281315,89.43,0.27,0:11.89,754,17.75,6067.42
472,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,1.0,1.6,1.3,4.8,0.2,0.8,0.4,0,0,16,10,260,4,30,0,4,4,67,48,1,2000,-2:-2,hex,show,placebo,40,ssim,9364770,9.61,0.12,0:01.60,604,142.14,5526.43
473,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.0,1.4,1.0,0.8,0.5,0.8,0.0,3,1,16,30,290,1,24,30,4,2,64,18,2,1000,-1:-1,umh,crop,veryslow,10,psnr,1287793,135.39,0.17,0:18.35,738,11.46,758.42
474,None,None,None,--no-asm,--slow-firstpass,--no-weightb,0.0,1.2,1.2,0.4,0.4,0.6,0.3,3,1,6,20,220,2,29,50,4,0,60,48,1,1000,-2:-2,dia,show,veryfast,40,psnr,23222,11.87,0.18,0:05.16,233,41.29,12.64
475,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,0.0,1.3,1.3,2.0,0.3,0.7,0.5,0,0,2,0,280,3,30,40,3,1,65,48,5,1000,-1:-1,umh,show,superfast,10,animation,126038,18.24,0.11,0:02.78,658,78.23,72.67
476,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,2.5,1.3,1.1,1.6,0.3,0.6,0.8,1,1,14,40,280,3,23,10,5,1,69,38,6,2000,-2:-2,hex,crop,fast,30,psnr,1649078,17.42,0.25,0:02.58,684,84.49,972.27
477,None,None,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.4,1.3,0.4,0.3,0.9,0.9,3,2,10,0,290,1,26,50,3,2,65,38,4,2000,-2:-2,hex,show,slower,10,ssim,20411,31.00,0.20,0:20.39,153,10.31,10.33
478,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,3.0,1.5,1.1,3.0,0.6,0.6,0.7,3,1,8,50,250,3,29,0,3,0,67,48,2,1000,1:1,umh,show,placebo,40,ssim,9193704,59.41,0.15,0:12.54,474,16.82,5425.46
479,None,None,None,None,None,--no-weightb,0.5,1.3,1.2,4.0,0.4,0.6,0.6,1,2,16,0,220,1,24,30,3,0,60,48,6,1000,-2:-2,umh,crop,medium,10,animation,437006,17.62,0.16,0:07.92,224,26.73,256.48
480,None,None,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.4,1.3,0.4,0.2,0.6,0.0,2,2,2,20,250,2,21,40,5,3,62,18,1,1000,-1:-1,dia,show,ultrafast,0,ssim,427895,8.62,0.19,0:02.73,322,80.20,250.97
49,None,None,None,--no-asm,None,--no-weightb,2.5,1.0,1.0,3.6,0.4,0.6,0.8,0,0,8,15,250,2,29,50,5,1,68,28,4,2000,-2:-2,umh,crop,veryslow,0,grain,48413,52.43,0.13,0:06.93,757,30.62,27.09
481,None,None,None,--no-asm,None,--weightb,0.5,1.5,1.0,4.6,0.2,0.8,0.8,1,2,0,25,220,1,21,10,4,0,62,28,6,1000,-2:-2,hex,show,medium,0,grain,1661060,132.97,0.14,0:17.36,766,12.12,979.41
482,None,--constrained-intra,None,--no-asm,None,--no-weightb,1.5,1.6,1.4,1.6,0.2,0.7,0.2,2,2,0,15,230,3,28,50,4,4,62,48,4,2000,-2:-2,dia,crop,ultrafast,10,ssim,18637,2.66,0.11,0:00.61,452,417.25,9.98
483,--aud,None,None,None,None,--weightb,3.0,1.5,1.1,3.6,0.3,0.7,0.6,1,2,4,45,270,0,25,50,3,2,63,18,2,1000,-1:-1,umh,crop,veryslow,40,animation,41069,6.32,0.11,0:02.57,250,86.60,22.35
484,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.5,1.3,5.0,0.5,0.7,0.5,3,1,8,35,230,3,29,0,4,4,64,18,5,2000,-1:-1,hex,crop,slower,30,grain,8573080,62.10,0.18,0:10.27,605,20.64,5059.14
485,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.6,1.1,4.4,0.2,0.9,0.3,2,1,0,35,200,1,22,20,4,3,61,18,3,1000,1:1,hex,crop,veryslow,40,animation,3898990,42.33,0.12,0:06.77,626,31.34,2300.30
486,None,--constrained-intra,None,--no-asm,None,--no-weightb,2.0,1.4,1.0,0.4,0.3,0.8,0.5,0,1,14,10,300,4,21,10,3,0,61,48,6,2000,1:1,dia,crop,placebo,10,grain,3601350,119.91,0.28,0:16.13,744,13.05,2124.20
487,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,3.0,1.5,1.0,4.8,0.3,0.9,0.5,2,0,4,30,250,1,29,0,3,0,65,48,2,1000,1:1,hex,crop,medium,10,ssim,10098953,11.30,0.10,0:01.72,662,131.97,5959.77
488,None,None,None,None,None,--no-weightb,2.5,1.2,1.4,4.8,0.3,0.9,0.0,2,0,4,30,270,0,24,20,5,0,68,38,3,1000,-2:-2,hex,show,fast,0,ssim,2599362,9.47,0.13,0:01.35,710,167.72,1532.41
489,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.1,1.4,1.2,0.4,0.7,0.9,0,0,0,25,290,2,28,20,5,3,64,48,4,2000,-2:-2,umh,crop,medium,10,animation,2904433,128.59,0.21,0:18.70,688,11.23,1713.28
490,--aud,None,None,--no-asm,--slow-firstpass,--weightb,0.0,1.5,1.0,4.8,0.2,0.9,0.7,1,0,0,5,260,0,28,10,3,4,62,28,6,1000,1:1,dia,crop,placebo,40,animation,6552357,48.14,0.12,0:07.70,626,27.56,3866.43
50,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.1,1.4,0.2,0.2,0.8,0.4,0,0,10,15,290,1,24,50,4,4,64,38,5,1000,-2:-2,hex,crop,slow,40,animation,39375,20.24,0.11,0:04.58,443,46.70,22.17
491,None,--constrained-intra,None,None,--slow-firstpass,--weightb,3.0,1.3,1.4,1.4,0.2,0.6,0.4,2,0,2,45,290,4,24,0,4,2,64,38,2,1000,-2:-2,umh,show,veryfast,30,ssim,10073424,5.06,0.15,0:00.94,550,256.33,5944.70
492,None,None,None,--no-asm,--slow-firstpass,--no-weightb,0.0,1.1,1.0,1.6,0.6,0.6,0.5,2,0,14,10,280,4,25,40,3,1,62,18,2,2000,-1:-1,hex,show,veryslow,40,grain,458297,47.35,0.20,0:06.77,701,31.34,269.43
493,None,--constrained-intra,None,None,--slow-firstpass,--weightb,0.0,1.6,1.4,3.8,0.4,0.6,0.7,1,0,6,35,280,0,22,50,5,1,64,48,6,2000,-2:-2,dia,show,ultrafast,30,ssim,24404,0.87,0.12,0:00.31,317,1010.33,12.64
494,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,3.0,1.6,1.1,5.0,0.6,0.8,0.7,1,1,12,10,220,0,26,30,4,2,60,48,2,1000,-2:-2,dia,show,fast,30,grain,1492101,7.55,0.14,0:01.41,543,160.59,879.63
495,None,None,None,None,None,--weightb,0.0,1.3,1.2,1.6,0.4,0.6,0.9,2,1,6,5,210,3,24,50,3,3,62,48,1,1000,1:1,hex,show,ultrafast,30,psnr,24691,1.15,0.14,0:00.40,324,717.03,13.01
496,--aud,None,None,--no-asm,None,--no-weightb,0.5,1.2,1.3,4.2,0.2,0.6,0.3,1,1,10,50,220,0,28,10,5,1,66,48,2,1000,1:1,dia,crop,medium,30,ssim,4616895,85.25,0.25,0:11.44,747,18.48,2723.99
497,None,None,None,--no-asm,--slow-firstpass,--weightb,2.5,1.2,1.0,5.0,0.6,0.9,0.3,2,1,4,40,240,0,28,50,3,2,65,48,6,1000,1:1,umh,crop,veryslow,0,ssim,27060,57.14,0.17,0:09.15,626,23.15,14.18
498,--aud,None,None,None,--slow-firstpass,--weightb,2.5,1.5,1.4,0.4,0.4,0.6,0.1,1,0,12,40,250,4,27,30,3,4,66,38,5,2000,-2:-2,umh,crop,medium,40,grain,1273739,18.35,0.21,0:02.82,657,77.16,750.74
499,--aud,None,None,--no-asm,None,--weightb,3.0,1.4,1.2,2.8,0.3,0.8,0.0,1,0,12,5,280,4,29,0,5,0,60,48,6,2000,-1:-1,dia,show,fast,0,animation,3361441,93.49,0.16,0:12.33,759,17.10,1983.04
500,--aud,--constrained-intra,None,--no-asm,None,--weightb,0.5,1.6,1.0,4.8,0.3,0.8,0.4,0,1,2,25,290,0,24,50,4,0,60,48,6,2000,-2:-2,hex,crop,superfast,40,psnr,22365,7.69,0.22,0:02.72,290,79.43,11.65
6,--aud,None,None,--no-asm,None,--no-weightb,1.0,1.6,1.3,5.0,0.5,0.6,0.4,2,1,16,30,240,4,26,10,5,3,66,48,4,1000,-2:-2,dia,crop,placebo,30,psnr,4582345,136.87,0.31,0:18.46,743,11.40,2703.62
51,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,3.0,1.6,1.4,2.0,0.4,0.6,0.6,2,2,2,45,300,2,29,30,3,4,61,38,6,2000,1:1,dia,crop,faster,0,psnr,487507,6.44,0.13,0:01.35,486,166.98,286.12
501,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,2.5,1.1,1.1,3.6,0.6,0.6,0.1,0,0,16,5,290,1,26,0,3,2,64,38,4,1000,-2:-2,dia,show,slower,40,psnr,9215839,10.76,0.12,0:01.87,582,121.04,5438.52
502,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,1.0,1.4,1.0,2.0,0.2,0.8,0.2,3,2,6,45,300,2,21,50,3,0,64,28,2,1000,1:1,umh,crop,slower,30,ssim,24933,47.42,0.18,0:11.26,422,18.78,13.01
503,None,None,None,None,--slow-firstpass,--weightb,2.0,1.6,1.1,4.0,0.3,0.8,0.9,3,0,14,25,230,3,29,40,4,1,68,18,3,2000,-1:-1,dia,show,slower,30,grain,517422,8.84,0.15,0:01.51,595,148.08,304.31
504,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.4,1.3,1.0,0.2,0.8,0.8,1,0,2,15,250,4,22,20,3,0,68,48,4,1000,-1:-1,umh,crop,slower,0,psnr,1965539,166.68,0.14,0:21.62,771,9.72,1158.43
505,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,2.0,1.0,1.3,4.8,0.4,0.6,0.9,3,2,8,50,210,2,20,10,3,2,60,48,3,1000,1:1,umh,show,slow,40,grain,4080157,192.32,0.26,0:26.53,725,7.91,2406.56
506,None,None,None,None,--slow-firstpass,--weightb,1.0,1.0,1.2,0.2,0.4,0.9,0.1,2,1,2,15,220,1,30,30,4,1,67,48,5,2000,1:1,dia,show,slower,10,psnr,852176,14.16,0.11,0:02.05,694,107.25,501.30
507,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.1,1.0,4.2,0.6,0.8,0.6,0,0,10,30,250,4,21,0,5,4,65,38,4,2000,-1:-1,hex,show,slower,0,ssim,10381371,119.46,0.23,0:15.82,756,13.37,6126.48
508,--aud,None,None,None,--slow-firstpass,--no-weightb,1.5,1.2,1.0,3.4,0.5,0.7,0.3,1,0,4,0,250,1,27,10,4,0,69,28,1,2000,-1:-1,umh,crop,superfast,0,animation,5499530,3.96,0.10,0:00.69,584,371.59,3244.20
509,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.0,1.4,4.0,0.5,0.8,0.1,3,0,2,5,260,2,30,50,5,0,64,48,4,2000,-1:-1,umh,show,ultrafast,10,psnr,19128,3.89,0.11,0:00.93,428,251.96,9.56
510,--aud,None,None,None,--slow-firstpass,--weightb,2.0,1.3,1.1,3.6,0.2,0.8,0.4,2,2,16,40,220,4,26,30,5,0,64,48,5,2000,1:1,umh,crop,veryfast,30,grain,702386,13.14,0.86,0:03.92,357,54.95,413.12
52,None,None,None,--no-asm,None,--no-weightb,2.5,1.5,1.4,4.0,0.5,0.6,0.9,0,1,12,50,280,2,21,10,3,3,64,38,6,1000,1:1,umh,crop,medium,0,ssim,3152327,200.38,0.17,0:26.86,746,7.81,1858.93
511,None,--constrained-intra,None,None,None,--weightb,1.0,1.1,1.3,2.6,0.5,0.8,0.6,1,0,6,5,260,0,25,50,5,1,64,38,3,2000,-2:-2,hex,show,slow,10,animation,41531,2.64,0.10,0:00.64,427,394.66,22.73
512,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.5,1.0,2.6,0.3,0.9,0.6,0,1,14,25,290,3,29,40,4,0,61,18,3,2000,1:1,dia,show,faster,10,animation,416355,26.36,0.17,0:04.76,556,44.99,244.23
513,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,2.5,1.4,1.0,0.6,0.5,0.9,0.5,0,1,0,15,290,3,21,0,4,2,65,48,3,1000,-2:-2,hex,show,ultrafast,30,psnr,19083228,14.17,0.12,0:02.18,652,106.10,11262.64
514,--aud,--constrained-intra,None,None,None,--no-weightb,2.0,1.6,1.0,4.2,0.5,0.7,0.1,3,0,14,45,300,4,24,0,3,3,60,28,5,1000,-1:-1,hex,show,medium,40,psnr,9423394,7.76,0.18,0:01.47,539,155.43,5561.03
515,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,1.5,1.2,1.0,4.0,0.2,0.7,0.0,0,1,0,0,230,0,21,0,5,0,65,38,3,1000,1:1,dia,show,ultrafast,30,animation,20003367,1.92,0.11,0:00.51,398,648.83,11805.74
516,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.5,1.6,1.4,3.2,0.6,0.8,0.9,2,2,2,50,220,4,20,20,4,0,63,48,6,1000,-2:-2,umh,crop,placebo,0,psnr,1131620,259.97,0.37,0:34.01,765,6.17,666.10
517,None,--constrained-intra,None,None,None,--weightb,2.5,1.4,1.2,2.8,0.4,0.6,0.3,3,0,2,20,230,2,29,30,4,0,66,18,4,1000,-2:-2,hex,show,veryfast,30,psnr,1318734,3.43,0.14,0:00.77,462,302.78,777.29
518,None,None,None,--no-asm,None,--no-weightb,3.0,1.0,1.0,1.8,0.6,0.9,0.7,2,2,0,15,270,3,21,50,5,4,61,18,1,2000,-2:-2,hex,crop,veryfast,40,grain,66692,9.83,0.12,0:01.79,555,125.14,38.33
519,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,1.5,1.3,1.2,3.6,0.6,0.8,0.9,2,2,12,5,200,4,26,40,4,0,62,48,6,1000,-1:-1,hex,show,faster,0,ssim,184039,64.49,0.61,0:13.91,467,15.13,107.14
